board,player,action,value
O..OX.X.X,O,2,-0.36000000000000004
O..OX.X.X,O,5,-0.36000000000000004
O..OX.X.X,O,7,-0.2
O..OX.XOX,X,2,0.5904
O..OX.XX.,O,1,-0.2
O..OX.XX.,O,2,-0.2
O..OX.XX.,O,8,-0.2
O..OX.XXO,X,2,0.2
O..OXOX.X,X,7,0.5904
O..OXOXX.,X,8,0.2
O..OXX...,X,1,0.22559999999999997
O..OXX...,X,2,-0.30368
O..OXX...,X,6,-0.2
O..OXX...,X,7,-0.2
O..OXX...,X,8,-0.2
O..OXX..X,O,1,-0.03999999999999998
O..OXX.X.,O,1,0.2
O..OXX.XO,X,1,0.2
O..OXX.XO,X,2,0.2
O..OXXX..,O,2,0.2
O..OXXXO.,X,2,0.2
O..OXXXO.,X,8,0.0
O..OXXXOX,O,2,0.0
O..X.....,X,1,-0.2
O..X.....,X,2,-0.07199999999999998
O..X.....,X,4,0.5819851776
O..X.....,X,5,0.16800000000000004
O..X.....,X,6,-0.2
O..X.....,X,7,-0.2
O..X.....,X,8,-0.2
O..X....X,O,2,0.36000000000000004
O..X....X,O,7,-0.2
O..X...OX,X,2,0.2
O..X...X.,O,4,0.36000000000000004
O..X..O.X,X,2,0.0
O..X..OX.,X,2,0.0
O..X..X..,O,2,0.488
O..X..X..,O,4,0.0
O..X..X.O,X,1,-0.2
O..X..X.O,X,2,-0.2
O..X..X.O,X,5,-0.1345152
O..X..X.O,X,7,-0.03999999999999998
O..X..XO.,X,8,0.0
O..X..XOX,O,4,0.0
O..X..XOX,O,5,-0.16
O..X..XXO,O,1,0.03999999999999998
O..X.OX.X,O,2,0.2
O..X.OXOX,X,4,0.16
O..X.X...,O,6,-0.2
O..X.X...,O,8,-0.03999999999999998
O..X.X..O,X,1,0.2
O..X.X..O,X,6,-0.2
O..X.XO..,X,4,0.488
O..X.XX.O,O,1,-0.03999999999999998
O..X.XX.O,O,2,-0.36000000000000004
O..X.XX.O,O,4,0.488
O..X.XX.O,O,7,-0.2
O..X.XXOO,X,4,0.2
O..XO...X,X,2,0.28800000000000003
O..XO...X,X,5,-0.03999999999999998
O..XO...X,X,7,0.0
O..XO..X.,X,1,-0.2
O..XO..X.,X,2,-0.2
O..XO..XX,O,5,0.0
O..XO..XX,O,6,-0.2
O..XO.OXX,X,2,0.2
O..XO.X..,X,1,-0.13446400000000003
O..XO.X..,X,7,-0.2
O..XO.X..,X,8,-0.2
O..XO.X.X,O,1,0.2
O..XO.XOX,X,1,0.0
O..XO.XOX,X,2,-0.2
O..XO.XX.,O,8,0.2
O..XOO.XX,X,1,0.0
O..XOX..X,O,2,0.2
O..XOX..X,O,6,-0.2
O..XOX.OX,X,1,0.0
O..XOXO.X,X,7,0.2
O..XOXOX.,X,1,-0.36000000000000004
O..XOXOX.,X,2,-0.2
O..XOXOX.,X,8,-0.36000000000000004
O..XOXOXX,O,1,-0.2
O..XOXOXX,O,2,0.488
O..XOXXO.,X,1,0.0
O..XOXXOX,O,1,0.2
O..XX....,O,1,-0.4389387264
O..XX....,O,2,-0.5932433832738816
O..XX....,O,5,0.08338206352571437
O..XX....,O,6,-0.67232
O..XX....,O,7,-0.877593432064
O..XX....,O,8,-0.83222784
O..XX...O,X,5,0.83222784
O..XX..O.,X,1,0.08800000000000002
O..XX..O.,X,2,0.83222784
O..XX..O.,X,5,0.2
O..XX..XO,O,2,0.2
O..XX.O..,X,1,0.2
O..XX.O..,X,7,0.7902848
O..XX.O.X,O,1,-0.2
O..XX.O.X,O,2,-0.2
O..XX.O.X,O,5,-0.2
O..XX.O.X,O,7,-0.2
O..XX.OOX,X,1,0.0
O..XX.OOX,X,5,0.36000000000000004
O..XX.OX.,O,1,-0.36000000000000004
O..XX.OX.,O,2,-0.36000000000000004
O..XX.OX.,O,5,-0.2
O..XX.OX.,O,8,-0.36000000000000004
O..XX.OXO,X,2,0.488
O..XXO...,X,1,0.13929461129999338
O..XXO...,X,2,0.0
O..XXO...,X,6,-0.18847999999999998
O..XXO...,X,7,0.03999999999999998
O..XXO...,X,8,-0.23040000000000002
O..XXO..X,O,2,0.23040000000000002
O..XXO..X,O,7,0.0
O..XXO.OX,X,1,0.0
O..XXO.OX,X,2,0.2
O..XXO.OX,X,6,0.0
O..XXO.X.,O,2,-0.03999999999999998
O..XXO.X.,O,6,0.0
O..XXO.X.,O,8,-0.2
O..XXO.XO,X,1,0.2
O..XXOO.X,X,2,0.0
O..XXOO.X,X,7,0.2
O..XXOOX.,X,2,0.2
O..XXOOX.,X,8,0.0
O..XXOOXX,O,1,0.0
O..XXOOXX,O,2,-0.2
O..XXOX..,O,1,-0.03999999999999998
O..XXOX..,O,2,0.36000000000000004
O..XXOX..,O,7,0.0
O..XXOX..,O,8,-0.2
O..XXOX.O,X,1,-0.2
O..XXOX.O,X,2,0.2
O..XXOX.O,X,7,-0.2
O..XXOXO.,X,1,0.0
O..XXOXOX,O,1,-0.2
O..XXOXOX,O,2,0.0
O..XXOXXO,O,2,0.36000000000000004
O.O...X.X,X,7,0.865782272
O.O...XX.,X,1,0.2
O.O...XX.,X,3,-0.03999999999999998
O.O...XX.,X,4,0.2
O.O..X.X.,X,1,-0.2
O.O..X.X.,X,3,-0.2
O.O..XOXX,X,1,-0.36000000000000004
O.O..XXXO,X,1,-0.03999999999999998
O.O..XXXO,X,3,-0.2
O.O..XXXO,X,4,-0.2
O.O.OXX.X,X,1,0.128
O.O.X...X,X,1,0.16
O.O.X...X,X,3,-0.03999999999999998
O.O.X...X,X,5,-0.1296
O.O.X...X,X,7,-0.2
O.O.X..X.,X,3,-0.03999999999999998
O.O.X..X.,X,5,-0.36000000000000004
O.O.X..X.,X,6,-0.03999999999999998
O.O.X..X.,X,8,0.16800000000000004
O.O.X..XX,O,1,0.2
O.O.X..XX,O,3,-0.03999999999999998
O.O.X..XX,O,5,-0.2
O.O.X.X..,X,1,0.2538909990673449
O.O.X.X..,X,3,-0.36000000000000004
O.O.X.X..,X,8,-0.36000000000000004
O.O.X.X.X,O,1,0.36000000000000004
O.O.X.XOX,X,1,0.0
O.O.X.XOX,X,3,0.0
O.O.X.XX.,O,1,0.2
O.O.X.XX.,O,3,-0.2
O.O.X.XX.,O,8,-0.2
O.O.X.XXO,X,1,0.2
O.O.XO.XX,X,1,0.2
O.O.XOX.X,X,7,0.2
O.O.XOXX.,X,3,-0.36000000000000004
O.O.XX...,X,1,-0.2
O.O.XX...,X,3,0.2
O.O.XX...,X,7,-0.1296
O.O.XX..X,O,3,0.36000000000000004
O.O.XX..X,O,6,-0.2
O.O.XX..X,O,7,-0.2
O.O.XX.OX,X,1,0.2
O.O.XX.X.,O,1,0.488
O.O.XX.X.,O,3,0.03999999999999998
O.O.XX.X.,O,8,-0.2
O.O.XX.XO,X,3,0.67232
O.O.XX.XO,X,6,-0.2
O.O.XXO.X,X,1,0.2
O.O.XXO.X,X,3,0.488
O.O.XXO.X,X,7,-0.2
O.O.XXOX.,X,1,0.2
O.O.XXOXX,O,3,0.2
O.O.XXXO.,X,3,0.2
O.O.XXXXO,O,1,0.36000000000000004
O.OO.XX.X,X,7,0.2
O.OOX..XX,X,1,0.36000000000000004
O.OOX..XX,X,5,-0.2
O.OOX.X.X,X,5,-0.28800000000000003
O.OOX.X.X,X,7,0.488
O.OOX.XX.,X,1,0.2
O.OOX.XX.,X,8,0.2
O.OOXX..X,X,6,-0.2
O.OOXX..X,X,7,-0.2
O.OOXX.X.,X,6,-0.03999999999999998
O.OOXX.XX,O,1,0.36000000000000004
O.OOXXX..,X,1,0.2
O.OOXXX..,X,8,-0.2
O.OOXXX.X,O,1,0.5904
O.OOXXX.X,O,7,0.0
O.OOXXXOX,X,1,0.0
O.OOXXXX.,O,1,0.2
O.OOXXXX.,O,8,-0.2
O.OOXXXXO,X,1,0.2
O.OX....X,X,6,-0.2
O.OX....X,X,7,-0.03999999999999998
O.OX...X.,X,1,0.2
O.OX...XX,O,5,-0.2
O.OX...XX,O,6,0.2
O.OX..OXX,X,1,-0.2
O.OX..OXX,X,5,-0.2
O.OX..X..,X,1,0.2
O.OX..X..,X,4,-0.2
O.OX..X..,X,7,-0.2
O.OX..X..,X,8,-0.2
O.OX..X.X,O,1,0.36000000000000004
O.OX..XX.,O,5,-0.2
O.OX..XX.,O,8,0.36000000000000004
O.OX..XXO,X,1,-0.2
O.OX..XXO,X,5,-0.2
O.OX.O.XX,X,4,-0.23199999999999998
O.OX.OX.X,X,4,-0.2
O.OX.OXX.,X,8,0.2
O.OX.X.OX,X,1,0.0
O.OX.X.X.,O,4,0.2
O.OX.X.XO,X,6,-0.2
O.OX.XOXX,O,4,0.2
O.OX.XX.O,X,1,-0.2
O.OX.XX.O,X,4,0.36000000000000004
O.OX.XXXO,O,4,0.488
O.OXO..XX,X,1,0.2
O.OXOX..X,X,6,-0.2
O.OXOX.X.,X,8,-0.2
O.OXOX.XX,O,6,0.2
O.OXOXX.X,O,1,0.2
O.OXX....,X,1,0.8072792809472
O.OXX....,X,6,-0.36000000000000004
O.OXX....,X,7,-0.03999999999999998
O.OXX....,X,8,-0.2
O.OXX...X,O,1,0.36000000000000004
O.OXX...X,O,6,-0.2
O.OXX..OX,X,5,0.2
O.OXX..X.,O,1,0.2
O.OXX..X.,O,5,-0.03999999999999998
O.OXX..X.,O,6,-0.2
O.OXX..XO,X,6,-0.2
O.OXX.O.X,X,5,0.36000000000000004
O.OXX.OX.,X,1,0.488
O.OXX.OX.,X,8,0.2
O.OXX.OXX,O,5,-0.2
O.OXX.X..,O,5,0.67232
O.OXX.XOX,O,5,0.0
O.OXX.XXO,O,5,0.2
O.OXXO..X,X,1,0.0
O.OXXO..X,X,6,-0.2
O.OXXO..X,X,7,-0.2
O.OXXO.X.,X,1,0.36000000000000004
O.OXXO.X.,X,6,-0.2
O.OXXO.X.,X,8,-0.2
O.OXXO.XX,O,1,0.5904
O.OXXO.XX,O,6,-0.2
O.OXXOOXX,X,1,0.5904
O.OXXOX..,X,1,-0.488
O.OXXOX..,X,7,-0.488
O.OXXOX..,X,8,-0.488
O.OXXOX.X,O,1,0.67232
O.OXXOXOX,X,1,0.0
O.OXXOXX.,O,8,0.7378560000000001
O.X......,X,1,-0.2
O.X......,X,3,0.10139904
O.X......,X,4,0.10785886375116802
O.X......,X,5,-0.04768000000000003
O.X......,X,6,-0.2
O.X......,X,7,-0.442944
O.X......,X,8,0.7746857436306178
O.X.....X,O,1,-0.488
O.X.....X,O,3,-0.36000000000000004
O.X.....X,O,4,-0.488
O.X.....X,O,5,-0.40992000000000006
O.X.....X,O,6,-0.4019997810688001
O.X.....X,O,7,-0.36000000000000004
O.X....OX,X,5,0.36000000000000004
O.X....X.,O,1,-0.2
O.X....X.,O,3,0.16800000000000004
O.X....X.,O,4,0.5904
O.X....XO,X,6,0.2
O.X...O.X,X,1,-0.2
O.X...O.X,X,3,0.0
O.X...O.X,X,4,-0.11808
O.X...O.X,X,5,0.7378560000000001
O.X...O.X,X,7,-0.2
O.X...OXX,O,3,0.2
O.X...X..,O,3,0.36000000000000004
O.X...X.O,X,4,0.2
O.X...XO.,X,3,-0.03999999999999998
O.X...XO.,X,4,0.36000000000000004
O.X...XXO,O,4,0.2
O.X...XXO,O,5,-0.2
O.X..O..X,X,7,0.393536
O.X..O.X.,X,1,-0.2
O.X..O.X.,X,4,0.2
O.X..O.XX,O,1,0.0
O.X..O.XX,O,3,-0.36000000000000004
O.X..O.XX,O,4,-0.2
O.X..O.XX,O,6,0.0
O.X..OOXX,X,1,0.0
O.X..OX.X,O,1,-0.36000000000000004
O.X..OX.X,O,3,-0.36000000000000004
O.X..OX.X,O,4,-0.1548435456
O.X..OX.X,O,7,-0.36000000000000004
O.X..OXOX,X,4,0.36000000000000004
O.X..OXX.,O,3,-0.2
O.X..OXXO,X,1,0.36000000000000004
O.X..X...,O,1,-0.2
O.X..X...,O,3,-0.2
O.X..X...,O,6,0.08800000000000002
O.X..X...,O,8,-0.2
O.X..X..O,X,4,0.2
O.X..X.O.,X,6,0.2
O.X..XO..,X,1,-0.03999999999999998
O.X..XO..,X,3,0.2
O.X..XO..,X,4,-0.2
O.X..XOX.,O,3,0.2
O.X..XOXO,X,4,-0.2
O.X..XXO.,O,4,-0.2
O.X..XXOO,X,4,0.2
O.X.O...X,X,5,0.488
O.X.O...X,X,6,-0.03999999999999998
O.X.O..X.,X,1,-0.2
O.X.O..X.,X,3,-0.2
O.X.O..X.,X,5,-0.2
O.X.O..X.,X,6,-0.2
O.X.O.X.X,O,3,-0.03999999999999998
O.X.O.X.X,O,5,0.2
O.X.O.X.X,O,7,-0.2
O.X.O.XOX,X,5,0.36000000000000004
O.X.O.XX.,O,1,0.36000000000000004
O.X.OO.XX,X,1,0.0
O.X.OO.XX,X,6,0.2
O.X.OOX.X,X,1,-0.2
O.X.OOX.X,X,3,0.1548435456
O.X.OX...,X,3,0.2
O.X.OX...,X,6,-0.2
O.X.OX.X.,O,8,0.2
O.X.OXOX.,X,1,-0.2
O.X.OXOX.,X,8,0.2
O.X.OXX..,O,3,-0.03999999999999998
O.X.OXX..,O,7,0.2
O.X.OXXO.,X,1,0.2
O.X.OXXO.,X,3,-0.2
O.X.X....,O,1,-0.36000000000000004
O.X.X....,O,3,-0.43042138111999995
O.X.X....,O,5,-0.5904
O.X.X....,O,6,0.2801217351616426
O.X.X....,O,7,-0.36000000000000004
O.X.X....,O,8,-0.36000000000000004
O.X.X...O,X,1,0.2
O.X.X...O,X,5,0.2
O.X.X..O.,X,3,0.2
O.X.X..O.,X,5,0.36000000000000004
O.X.X..OX,O,1,-0.2
O.X.X.O..,X,1,-0.606784
O.X.X.O..,X,3,0.14032059924348048
O.X.X.O..,X,5,-0.23199999999999998
O.X.X.O..,X,7,-0.23199999999999998
O.X.X.O.X,O,1,0.0
O.X.X.O.X,O,5,0.28800000000000003
O.X.X.O.X,O,7,-0.2
O.X.X.OOX,X,5,0.2
O.X.X.OX.,O,1,-0.2
O.X.X.OX.,O,3,0.488
O.X.X.OX.,O,5,-0.2
O.X.XO...,X,6,0.5904
O.X.XO..X,O,1,-0.2
O.X.XO..X,O,6,0.0
O.X.XO..X,O,7,-0.2
O.X.XO.OX,X,1,0.2
O.X.XO.X.,O,6,-0.2
O.X.XO.X.,O,8,-0.2
O.X.XO.XO,X,6,0.2
O.X.XOO.X,X,1,-0.2
O.X.XOO.X,X,3,0.0
O.X.XOO.X,X,7,-0.2
O.X.XOOX.,X,1,0.488
O.X.XOOX.,X,8,-0.2
O.X.XOOXX,O,1,0.0
O.X.XOOXX,O,3,0.36000000000000004
O.X.XX..O,O,1,-0.2
O.X.XX..O,O,3,-0.03999999999999998
O.X.XX..O,O,6,-0.2
O.X.XX.O.,O,1,-0.2
O.X.XX.O.,O,8,-0.2
O.X.XX.OO,X,3,0.36000000000000004
O.X.XXO..,O,3,0.5904
O.X.XXO..,O,7,-0.2
O.X.XXO.O,X,7,0.2
O.X.XXOO.,X,8,0.36000000000000004
O.X.XXOXO,O,1,-0.2
O.X.XXOXO,O,3,0.2
O.XO....X,X,5,0.36000000000000004
O.XO...X.,X,1,-0.2
O.XO...X.,X,5,-0.03999999999999998
O.XO...XX,O,6,0.2
O.XO..X..,X,1,-0.23199999999999998
O.XO..X..,X,5,-0.2
O.XO..X..,X,7,0.2
O.XO..X.X,O,1,-0.2
O.XO..X.X,O,4,-0.2
O.XO..X.X,O,5,-0.2
O.XO..X.X,O,7,-0.2
O.XO..XOX,X,4,0.2
O.XO..XX.,O,1,-0.2
O.XO.O.XX,X,6,0.36000000000000004
O.XO.OX.X,X,4,0.488
O.XO.OXX.,X,1,0.2
O.XO.X...,X,8,0.36000000000000004
O.XO.X.X.,O,4,-0.2
O.XO.X.X.,O,6,0.2
O.XO.XX..,O,8,0.2
O.XO.XX.O,X,1,0.2
O.XO.XX.O,X,7,-0.2
O.XO.XXXO,O,1,-0.2
O.XO.XXXO,O,4,0.36000000000000004
O.XOO..XX,X,1,-0.2
O.XOO.X.X,X,1,-0.2
O.XOO.X.X,X,7,0.36000000000000004
O.XOOX.X.,X,8,0.2
O.XOOXX..,X,1,-0.2
O.XOOXX..,X,7,-0.2
O.XOOXX..,X,8,0.36000000000000004
O.XOOXXX.,O,8,0.2
O.XOX....,X,1,-0.488
O.XOX....,X,5,-0.2
O.XOX....,X,6,0.7902848
O.XOXX...,O,1,-0.2
O.XOXX...,O,6,0.5904
O.XOXX...,O,8,-0.2
O.XOXX..O,X,1,-0.2
O.XOXX..O,X,6,0.488
O.XOXX.XO,O,1,-0.2
O.XX.....,O,1,-0.2
O.XX.....,O,4,0.03999999999999998
O.XX.....,O,5,-0.2
O.XX.....,O,6,0.0
O.XX.....,O,7,0.2
O.XX.....,O,8,-0.23199999999999998
O.XX....O,X,4,0.36000000000000004
O.XX....O,X,6,-0.2
O.XX...O.,X,6,-0.2
O.XX...OX,O,6,-0.2
O.XX..O..,X,8,0.0
O.XX..O.X,O,4,0.0
O.XX..O.X,O,5,0.0
O.XX..O.X,O,7,0.0
O.XX..OOX,X,1,0.128
O.XX..OOX,X,4,0.0
O.XX..OX.,O,5,0.0
O.XX..X.O,O,4,0.36000000000000004
O.XX..XO.,O,1,-0.2
O.XX..XO.,O,4,0.36000000000000004
O.XX.O...,X,1,0.2
O.XX.O...,X,4,0.0
O.XX.O...,X,7,0.0
O.XX.O.X.,O,1,0.0
O.XX.OO.X,X,7,0.0
O.XX.OOX.,X,8,0.0
O.XX.OOXX,O,1,0.0
O.XX.OOXX,O,4,0.0
O.XX.OX.O,X,1,-0.2
O.XX.OX.O,X,4,0.36000000000000004
O.XX.OX.O,X,7,-0.2
O.XX.OXXO,O,4,0.2
O.XX.XO..,O,7,-0.2
O.XX.XO.O,X,4,0.36000000000000004
O.XX.XOO.,X,4,0.36000000000000004
O.XXO....,X,5,-0.03999999999999998
O.XXO...X,O,1,-0.2
O.XXO...X,O,5,-0.2
O.XXO...X,O,6,0.0
O.XXO..X.,O,1,0.36000000000000004
O.XXO.O.X,X,1,0.128
O.XXO.OX.,X,1,-0.2
O.XXO.OX.,X,5,-0.2
O.XXO.OX.,X,8,0.0
O.XXO.OXX,O,1,-0.2
O.XXO.OXX,O,5,0.0
O.XXO.XO.,X,1,-0.2
O.XXO.XO.,X,5,-0.36000000000000004
O.XXO.XO.,X,8,-0.2
O.XXO.XOX,O,1,0.36000000000000004
O.XXOO..X,X,7,0.2
O.XXOO.X.,X,1,-0.2
O.XXOO.XX,O,1,-0.2
O.XXOOOXX,X,1,0.0
O.XXOOX.X,O,1,-0.36000000000000004
O.XXOOX.X,O,7,0.0
O.XXOOXOX,X,1,0.0
O.XXOX...,O,1,-0.2
O.XXOX...,O,6,-0.2
O.XXOX...,O,8,0.2
O.XXOXO..,X,7,-0.03999999999999998
O.XXOXOX.,O,1,-0.2
O.XXOXOX.,O,8,0.488
O.XXOXXO.,O,8,0.488
O.XXX...O,O,6,-0.2
O.XXX...O,O,7,-0.2
O.XXX..O.,O,1,-0.36000000000000004
O.XXX..O.,O,5,-0.488
O.XXX..O.,O,6,-0.36000000000000004
O.XXX..O.,O,8,-0.36000000000000004
O.XXX..OO,X,6,0.488
O.XXX.O..,O,1,-0.1024
O.XXX.O..,O,5,-0.2
O.XXX.O..,O,7,-0.2
O.XXX.O..,O,8,-0.36000000000000004
O.XXX.O.O,X,7,0.5904
O.XXX.OO.,X,5,0.5904
O.XXX.OOX,O,5,0.0
O.XXX.OXO,O,1,-0.5904
O.XXX.OXO,O,5,-0.488
O.XXXO...,O,6,0.0
O.XXXO.O.,X,6,0.488
O.XXXO.O.,X,8,0.0
O.XXXO.OX,O,1,-0.2
O.XXXO.OX,O,6,0.0
O.XXXOO..,X,1,0.16
O.XXXOO..,X,7,0.0
O.XXXOO..,X,8,0.0
O.XXXOO.X,O,1,0.0
O.XXXOO.X,O,7,0.0
O.XXXOOOX,X,1,0.0
O.XXXOOX.,O,1,0.0
O.XXXOOX.,O,8,-0.2
O.XXXOOXO,X,1,0.67232
OO.....XX,X,6,0.36000000000000004
OO....X.X,X,7,0.7378560000000001
OO....XX.,X,3,-0.2
OO....XX.,X,4,-0.2
OO....XX.,X,5,-0.03999999999999998
OO....XX.,X,8,0.36000000000000004
OO...X.X.,X,2,0.2
OO...XOXX,X,4,-0.2
OO...XXX.,O,4,-0.2
OO...XXX.,O,8,0.2
OO...XXXO,X,2,-0.2
OO..OXX.X,X,7,0.36000000000000004
OO..OXXX.,X,2,0.2
OO..OXXX.,X,3,-0.36000000000000004
OO..X...X,X,2,0.2
OO..X...X,X,5,0.2
OO..X...X,X,6,-0.2
OO..X...X,X,7,-0.2
OO..X..X.,X,2,0.25832704000000006
OO..X..X.,X,3,-0.15008
OO..X..X.,X,5,-0.08198400000000006
OO..X..X.,X,6,-0.2
OO..X..X.,X,8,-0.23199999999999998
OO..X..XX,O,3,-0.03999999999999998
OO..X..XX,O,6,0.36000000000000004
OO..X.OXX,X,2,-0.36000000000000004
OO..X.OXX,X,3,-0.36000000000000004
OO..X.OXX,X,5,-0.2
OO..X.X..,X,3,-0.1296
OO..X.X.X,O,2,0.2
OO..X.XOX,X,2,0.36000000000000004
OO..X.XX.,O,2,0.36000000000000004
OO..X.XXO,X,2,0.2
OO..XOX.X,X,3,-0.2
OO..XOX.X,X,7,0.36000000000000004
OO..XOXX.,X,3,0.2
OO..XX...,X,3,0.488
OO..XX..X,O,7,-0.2
OO..XX.OX,X,2,0.2
OO..XX.X.,O,3,0.36000000000000004
OO..XX.X.,O,6,-0.36000000000000004
OO..XX.X.,O,8,-0.03999999999999998
OO..XX.XO,X,3,0.67232
OO..XX.XO,X,6,-0.2
OO..XXOX.,X,3,0.488
OO..XXOXX,O,3,0.36000000000000004
OO..XXX.O,X,2,0.2
OO..XXX.O,X,7,-0.2
OO..XXXXO,O,2,0.36000000000000004
OO.O.X.XX,X,2,0.2
OO.O.X.XX,X,4,-0.2
OO.O.XX.X,X,2,0.2
OO.OX..XX,X,2,-0.2
OO.OX..XX,X,6,0.2
OO.OX.X.X,X,2,0.5904
OO.OX.XX.,X,5,0.2
OO.OX.XX.,X,8,0.2
OO.OXX..X,X,6,0.2
OO.OXX..X,X,7,-0.2
OO.OXX.X.,X,2,-0.2
OO.OXX.X.,X,6,-0.36000000000000004
OO.OXX.X.,X,8,-0.2
OO.OXX.XX,O,2,0.488
OO.OXXX.X,O,7,-0.2
OO.OXXXOX,X,2,0.36000000000000004
OO.OXXXX.,O,2,0.36000000000000004
OO.OXXXX.,O,8,-0.2
OO.OXXXXO,X,2,0.36000000000000004
OO.X...X.,X,5,0.2
OO.X..XX.,O,2,0.2
OO.X..XXO,X,4,-0.03999999999999998
OO.X.OX.X,X,2,0.2
OO.X.X.OX,X,2,0.2
OO.X.X.X.,O,6,-0.2
OO.X.XOX.,X,4,0.2
OO.X.XX.O,X,2,0.2
OO.X.XX.O,X,7,-0.2
OO.X.XXO.,X,8,-0.2
OO.X.XXOX,O,2,0.2
OO.X.XXXO,O,2,0.2
OO.XO.X.X,X,5,-0.2
OO.XOX..X,X,2,0.2
OO.XOX..X,X,7,-0.2
OO.XOX.XX,O,2,0.2
OO.XOXOXX,X,2,0.2
OO.XOXX.X,O,2,0.2
OO.XOXXX.,O,8,0.36000000000000004
OO.XX....,X,2,0.0
OO.XX....,X,5,0.7902848
OO.XX....,X,6,-0.2
OO.XX....,X,8,0.03999999999999998
OO.XX...X,O,6,-0.03999999999999998
OO.XX..X.,O,2,0.2
OO.XX..X.,O,5,0.2
OO.XX..X.,O,6,-0.2
OO.XX..X.,O,8,-0.2
OO.XX..XO,X,5,0.2
OO.XX.O.X,X,5,0.36000000000000004
OO.XX.O.X,X,7,-0.2
OO.XX.OX.,X,5,0.488
OO.XX.OXX,O,2,0.488
OO.XX.X..,O,2,0.488
OO.XX.X..,O,7,-0.2
OO.XX.X..,O,8,-0.2
OO.XX.X.O,X,5,0.488
OO.XX.XO.,X,8,0.2
OO.XX.XOX,O,5,-0.2
OO.XX.XXO,O,2,0.2
OO.XX.XXO,O,5,-0.2
OO.XXO.X.,X,8,-0.2
OO.XXO.XX,O,2,0.2
OO.XXO.XX,O,6,0.0
OO.XXOOXX,X,2,0.0
OO.XXOX..,X,2,0.2
OO.XXOX..,X,8,-0.03999999999999998
OO.XXOX.X,O,2,0.36000000000000004
OO.XXOX.X,O,7,-0.2
OO.XXOXOX,X,2,0.488
OO.XXOXX.,O,8,-0.2
OO.XXOXXO,X,2,0.488
OOX.....X,X,7,0.67232
OOX....X.,X,5,0.2
OOX....X.,X,6,-0.03999999999999998
OOX....XX,O,3,-0.2
OOX....XX,O,4,-0.36000000000000004
OOX....XX,O,5,-0.2
OOX....XX,O,6,-0.2
OOX...OXX,X,5,0.2
OOX...X..,X,8,-0.2
OOX...X.X,O,7,0.2
OOX...XOX,X,3,-0.2
OOX...XX.,O,5,-0.2
OOX...XX.,O,8,0.2
OOX...XXO,X,3,-0.2
OOX..O.XX,X,3,0.16
OOX..OX.X,X,3,0.2
OOX..OX.X,X,7,0.2
OOX..OXX.,X,3,0.2
OOX..X...,X,4,0.2
OOX..X...,X,6,0.36000000000000004
OOX..X.X.,O,3,-0.2
OOX..X.X.,O,6,-0.2
OOX..XOX.,X,3,0.36000000000000004
OOX..XX..,O,3,-0.2
OOX..XX..,O,7,-0.2
OOX..XXO.,X,3,-0.2
OOX..XXO.,X,4,0.2
OOX..XXXO,O,4,0.2
OOX.O..XX,X,6,0.36000000000000004
OOX.O.XX.,X,3,-0.2
OOX.O.XX.,X,5,-0.2
OOX.OXXX.,O,3,-0.2
OOX.OXXX.,O,8,0.2
OOX.X....,X,5,0.2
OOX.X....,X,6,0.2
OOX.X...X,O,7,-0.2
OOX.X..OX,X,6,0.488
OOX.X..X.,O,3,-0.03999999999999998
OOX.X..X.,O,5,-0.16
OOX.X..X.,O,6,0.0
OOX.X..X.,O,8,-0.2
OOX.X..XO,X,3,0.2
OOX.X.O.X,X,3,0.0
OOX.X.OX.,X,3,0.1024
OOX.X.OXX,O,3,0.36000000000000004
OOX.XO..X,X,6,0.36000000000000004
OOX.XO..X,X,7,0.0
OOX.XO.X.,X,3,0.16
OOX.XO.XX,O,6,0.0
OOX.XOOXX,X,3,0.0
OOX.XX...,O,3,-0.2
OOX.XX...,O,6,-0.2
OOX.XX..O,X,6,0.36000000000000004
OOX.XX.O.,X,3,0.36000000000000004
OOX.XXO..,X,3,0.2
OOX.XXOXO,X,3,0.2
OOXO...XX,X,6,0.2
OOXO..X.X,X,5,0.2
OOXO..XX.,X,8,0.36000000000000004
OOXO.X.X.,X,6,0.36000000000000004
OOXO.XX..,X,7,0.2
OOXO.XXX.,O,4,-0.36000000000000004
OOXO.XXX.,O,8,-0.2
OOXO.XXXO,X,4,0.36000000000000004
OOXOOXXX.,X,8,0.488
OOXOX..X.,X,5,0.2
OOXOX..X.,X,8,-0.2
OOXOX..XX,O,6,0.36000000000000004
OOXOXO.XX,X,6,0.2
OOXOXX...,X,7,-0.2
OOXOXX...,X,8,0.488
OOXOXX.X.,O,6,0.36000000000000004
OOXOXX.X.,O,8,-0.2
OOXOXX.XO,X,6,0.36000000000000004
OOXX.....,X,7,0.2
OOXX...OX,X,4,0.2
OOXX...X.,O,5,-0.2
OOXX...XO,X,4,0.2
OOXX...XO,X,6,-0.2
OOXX..XO.,X,5,0.2
OOXX..XOX,O,4,0.2
OOXX..XXO,O,4,0.36000000000000004
OOXX.O.X.,X,4,0.0
OOXX.O.X.,X,8,0.2
OOXX.O.XX,O,4,-0.36000000000000004
OOXX.O.XX,O,6,0.0
OOXX.OOXX,X,4,0.0
OOXX.OX.X,O,4,-0.2
OOXX.OX.X,O,7,-0.2
OOXX.OXOX,X,4,0.2
